0.625,0.54545500000000002,0.5,0.0082640000000000005,0.80645199999999995,0.54545500000000002,0.45263199999999998,0.078125,0.625,0.47572799999999998,0.263158,-0.046875,0.709677,0.69230800000000003,0.54347800000000002,0.033897999999999998,0.78125,0.70873799999999998,0.63855399999999995,0.024389999999999998,0.66153799999999996,0.53398100000000004,0.42222199999999999,0.040000000000000001,0.625,0.69230800000000003,0.42528700000000003,0.0,0.63076900000000002,0.56435599999999997,0.28421099999999999,-0.09375,0.5,0.45631100000000002,0.17894699999999999,-0.15625,3.0
-0.15625,0.52727299999999999,0.59523800000000004,0.10743800000000001,0.0,0.52727299999999999,0.64210500000000004,0.109375,-0.03125,0.728155,0.53684200000000004,0.109375,-0.032258000000000002,0.75,0.60869600000000001,0.13559299999999999,-0.0625,0.66990300000000003,0.710843,0.073171,-0.046154000000000001,0.66990300000000003,0.59999999999999998,0.13600000000000001,-0.03125,0.63461500000000004,0.63218399999999997,0.11666700000000001,-0.138462,0.683168,0.55789500000000003,0.125,-0.15625,0.65048499999999998,0.55789500000000003,0.078125,1.0
0.5,0.309091,0.35714299999999999,-0.024792999999999999,0.16128999999999999,0.23636399999999999,0.13684199999999999,-0.078125,-0.125,0.39805800000000002,0.32631599999999999,-0.078125,0.25806499999999999,0.30769200000000002,0.021739000000000001,-0.084746000000000002,-0.15625,0.32038800000000001,0.27710800000000002,-0.056911000000000003,-0.26153799999999999,0.32038800000000001,0.40000000000000002,-0.071999999999999995,0.3125,0.40384599999999998,0.26436799999999999,-0.083333000000000004,0.076923000000000005,0.36633700000000002,0.13684199999999999,-0.0625,-0.28125,0.339806,0.052631999999999998,-0.015625,1.0
0.1875,0.163636,-0.047619000000000002,-0.32231399999999999,-0.16128999999999999,-0.054545000000000003,-0.28421099999999999,-0.421875,-0.1875,0.0097090000000000006,-0.368421,-0.46875,0.25806499999999999,0.230769,-0.130435,-0.33898299999999998,-0.03125,0.048543999999999997,-0.37349399999999999,-0.51219499999999996,-0.015384999999999999,0.048543999999999997,-0.111111,-0.376,0.3125,0.17307700000000001,0.103448,-0.29999999999999999,-0.138462,-0.12871299999999999,-0.094737000000000002,-0.4375,0.0625,0.18446599999999999,-0.010526000000000001,-0.203125,6.0
0.46875,0.309091,0.16666700000000001,-0.17355400000000001,0.51612899999999995,0.309091,0.263158,-0.109375,0.46875,0.65048499999999998,0.34736800000000001,-0.046875,0.45161299999999999,0.519231,0.23913000000000001,-0.084746000000000002,0.53125,0.45631100000000002,0.18072299999999999,-0.138211,0.538462,0.53398100000000004,0.42222199999999999,0.040000000000000001,0.5,0.519231,0.218391,-0.11666700000000001,0.50769200000000003,0.56435599999999997,0.17894699999999999,-0.09375,0.5,0.63106799999999996,0.28421099999999999,0.015625,3.0
-0.59375,-0.56363600000000003,-0.54761899999999997,-0.57024799999999998,-0.58064499999999997,-0.56363600000000003,-0.47368399999999999,-0.53125,-0.59375,-0.41747600000000001,-0.47368399999999999,-0.46875,-0.51612899999999995,-0.538462,-0.47826099999999999,-0.42372900000000002,-0.53125,-0.47572799999999998,-0.39759,-0.39837400000000001,-0.63076900000000002,-0.39805800000000002,-0.31111100000000003,-0.26400000000000001,-0.625,-0.44230799999999998,-0.54022999999999999,-0.466667,-0.47692299999999999,-0.42574299999999998,-0.28421099999999999,-0.234375,-0.5,-0.30097099999999999,-0.20000000000000001,-0.234375,5.0
-0.28125,-0.29090899999999997,-0.71428599999999998,-0.66942100000000004,-0.25806499999999999,-0.29090899999999997,-0.53684200000000004,-0.515625,-0.28125,-0.165049,-0.53684200000000004,-0.515625,-0.25806499999999999,-0.076923000000000005,-0.54347800000000002,-0.50847500000000001,-0.28125,-0.14563100000000001,-0.56626500000000002,-0.54471499999999995,-0.26153799999999999,-0.14563100000000001,-0.377778,-0.47199999999999998,-0.125,-0.038462000000000003,-0.51724099999999995,-0.48333300000000001,-0.107692,-0.0099010000000000001,-0.49473699999999998,-0.5,-0.125,-0.106796,-0.410526,-0.4375,6.0
0.40625,0.272727,0.071429000000000006,-0.17355400000000001,0.58064499999999997,0.36363600000000001,0.15789500000000001,-0.09375,0.40625,0.45631100000000002,0.263158,-0.09375,0.41935499999999998,0.44230799999999998,0.26086999999999999,-0.016948999999999999,0.375,0.45631100000000002,0.204819,-0.073171,0.50769200000000003,0.53398100000000004,0.35555599999999998,-0.0080000000000000002,0.375,0.461538,0.37930999999999998,0.033333000000000002,0.38461499999999998,0.42574299999999998,0.32631599999999999,-0.078125,0.375,0.39805800000000002,0.221053,-0.015625,3.0
-0.90625,-0.90909099999999998,0.57142899999999996,0.58677699999999999,-0.709677,-0.87272700000000003,0.51578900000000005,0.5625,-0.5,-0.57281599999999999,0.221053,0.109375,-0.61290299999999998,-0.59615399999999996,0.130435,0.22033900000000001,-0.40625,-0.35922300000000001,-0.012048,-0.20325199999999999,-0.26153799999999999,-0.24271799999999999,-0.35555599999999998,-0.44,-0.15625,-0.15384600000000001,-0.42528700000000003,-0.59999999999999998,-0.138462,-0.20792099999999999,-0.64210500000000004,-0.65625,-0.375,-0.223301,-0.57894699999999999,-0.59375,2.0
0.625,0.45454499999999998,0.35714299999999999,-0.090909000000000004,0.54838699999999996,0.45454499999999998,0.32631599999999999,-0.078125,0.5,0.55339799999999995,0.32631599999999999,-0.078125,0.54838699999999996,0.61538499999999996,0.217391,-0.084746000000000002,0.65625,0.55339799999999995,0.37349399999999999,-0.056911000000000003,0.66153799999999996,0.55339799999999995,0.31111100000000003,-0.071999999999999995,0.4375,0.57692299999999996,0.17241400000000001,-0.14999999999999999,0.446154,0.62376200000000004,0.30526300000000001,-0.125,0.5625,0.59223300000000001,0.30526300000000001,-0.0625,3.0
-0.125,-0.20000000000000001,-0.64285700000000001,-0.57024799999999998,-0.096773999999999999,-0.127273,-0.55789500000000003,-0.578125,-0.125,-0.14563100000000001,-0.47368399999999999,-0.578125,-0.12903200000000001,-0.13461500000000001,-0.54347800000000002,-0.57627099999999998,-0.03125,-0.12621399999999999,-0.56626500000000002,-0.60975599999999996,-0.138462,-0.067960999999999994,-0.40000000000000002,-0.53600000000000003,-0.0625,-0.15384600000000001,-0.54022999999999999,-0.65000000000000002,-0.16923099999999999,-0.12871299999999999,-0.51578900000000005,-0.53125,-0.0625,-0.067960999999999994,-0.368421,-0.53125,6.0
-0.28125,-0.45454499999999998,-0.54761899999999997,-0.42148799999999997,-0.12903200000000001,-0.163636,-0.32631599999999999,-0.328125,-0.03125,0.106796,-0.24210499999999999,-0.28125,-0.58064499999999997,-0.57692299999999996,-0.45652199999999998,-0.57627099999999998,-0.375,-0.35922300000000001,-0.46988000000000002,-0.49593500000000001,-0.138462,-0.067960999999999994,-0.222222,-0.29599999999999999,-0.59375,-0.57692299999999996,-0.51724099999999995,-0.61666699999999997,-0.230769,-0.16831699999999999,-0.24210499999999999,-0.328125,0.125,0.12621399999999999,-0.073683999999999999,-0.265625,5.0
-0.1875,0.40000000000000002,0.45238099999999998,0.041321999999999998,-0.16128999999999999,0.40000000000000002,0.30526300000000001,-0.015625,-0.1875,0.59223300000000001,0.410526,-0.015625,-0.38709700000000002,0.461538,0.43478299999999998,0.033897999999999998,-0.28125,0.47572799999999998,0.39759,-0.024389999999999998,-0.26153799999999999,0.47572799999999998,0.33333299999999999,-0.024,-0.28125,0.34615400000000002,0.31034499999999998,-0.11666700000000001,-0.35384599999999999,0.38613900000000001,0.34736800000000001,-0.09375,-0.46875,0.26213599999999998,0.34736800000000001,-0.09375,1.0
