0.68873700000000004,-0.80105300000000002,1.3471089999999999,0.54295000000000004,-0.91628299999999996,-0.34796500000000002,-0.19090599999999999,-1.047504,-0.86419599999999996,-0.49388599999999999,1.0879080000000001,0.23782800000000001,-0.48835800000000001,0.037379999999999997,0.0
-1.4519329999999999,-0.75124000000000002,0.450548,0.54295000000000004,0.17049900000000001,-0.34796500000000002,-0.61553599999999997,-1.047504,-0.86419599999999996,-0.49388599999999999,-0.91919499999999998,0.23782800000000001,-0.13959099999999999,-0.195413,0.0
-1.4519329999999999,-0.16785700000000001,-0.604823,-1.7839780000000001,-0.91628299999999996,-0.34796500000000002,-0.29108400000000001,-1.047504,-0.86419599999999996,-0.49388599999999999,1.0879080000000001,0.23782800000000001,0.55794299999999997,-0.195413,0.0
-1.4519329999999999,-0.83566799999999997,1.3551530000000001,-1.7839780000000001,-0.64458599999999999,-0.85025700000000004,-0.66487700000000005,0.95465,1.157144,1.76976,1.0879080000000001,0.23782800000000001,-1.0696369999999999,-0.195413,1.0
0.68873700000000004,-0.96230499999999997,0.68574400000000002,0.54295000000000004,-0.37289099999999997,-0.34796500000000002,-0.078767000000000004,0.95465,1.157144,2.3871169999999999,-0.91919499999999998,0.23782800000000001,-0.72087000000000001,-0.16506599999999999,1.0
-1.4519329999999999,-1.328716,-0.83901400000000004,0.54295000000000004,0.17049900000000001,1.661205,-0.21632499999999999,0.95465,1.157144,-0.082318000000000002,-0.91919499999999998,0.23782800000000001,-0.48835800000000001,-0.195413,1.0
0.68873700000000004,-1.194477,0.35003699999999999,0.54295000000000004,-1.187978,-0.34796500000000002,-0.62749699999999997,-1.047504,-0.86419599999999996,-0.49388599999999999,-0.91919499999999998,0.23782800000000001,-0.72087000000000001,-0.176206,0.0
-1.4519329999999999,2.288097,-0.060052000000000001,0.54295000000000004,0.98558500000000004,1.661205,0.24418899999999999,0.95465,1.157144,0.74082700000000001,-0.91919499999999998,0.23782800000000001,-0.81968700000000005,-0.087852,1.0
0.68873700000000004,-0.31560100000000002,-0.75558899999999996,-1.7839780000000001,-1.459673,1.661205,0.23222799999999999,-1.047504,-0.86419599999999996,-0.49388599999999999,-0.91919499999999998,0.23782800000000001,-0.046587000000000003,-0.092270000000000005,0.0
-1.4519329999999999,2.0415749999999999,0.46662900000000002,0.54295000000000004,-0.91628299999999996,1.661205,1.35361,0.95465,1.157144,0.12347,1.0879080000000001,0.23782800000000001,-0.48835800000000001,-0.18581,0.0
